1,1,0.01639344262295082,TitForTatAgentTB@14,(Offer  bid:Bid[Laptop: HP, Harddisk: 120 Gb, External Monitor: 20'' LCD])
1,2,0.01639344262295082,RandomCounterOfferNegotiationParty@15,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD])
2,1,0.03278688524590164,TitForTatAgentTB@14,(Offer  bid:Bid[Laptop: HP, Harddisk: 120 Gb, External Monitor: 19'' LCD])
2,2,0.03278688524590164,RandomCounterOfferNegotiationParty@15,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 19'' LCD])
3,1,0.04918032786885246,TitForTatAgentTB@14,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 60 Gb, External Monitor: 20'' LCD])
3,2,0.04918032786885246,RandomCounterOfferNegotiationParty@15,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 60 Gb, External Monitor: 20'' LCD])
4,1,0.06557377049180328,TitForTatAgentTB@14,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD])
4,2,0.06557377049180328,RandomCounterOfferNegotiationParty@15,(Offer  bid:Bid[Laptop: Dell, Harddisk: 60 Gb, External Monitor: 23'' LCD])
5,1,0.08196721311475409,TitForTatAgentTB@14,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD])
5,2,0.08196721311475409,RandomCounterOfferNegotiationParty@15,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 23'' LCD])
6,1,0.09836065573770492,TitForTatAgentTB@14,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD])
6,2,0.09836065573770492,RandomCounterOfferNegotiationParty@15,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 120 Gb, External Monitor: 19'' LCD])
7,1,0.11475409836065574,TitForTatAgentTB@14,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD])
7,2,0.11475409836065574,RandomCounterOfferNegotiationParty@15,(Offer  bid:Bid[Laptop: Dell, Harddisk: 120 Gb, External Monitor: 23'' LCD])
8,1,0.13114754098360656,TitForTatAgentTB@14,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 19'' LCD])
8,2,0.13114754098360656,RandomCounterOfferNegotiationParty@15,(Offer  bid:Bid[Laptop: Dell, Harddisk: 60 Gb, External Monitor: 19'' LCD])
9,1,0.14754098360655737,TitForTatAgentTB@14,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 19'' LCD])
9,2,0.14754098360655737,RandomCounterOfferNegotiationParty@15,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
10,1,0.16393442622950818,TitForTatAgentTB@14,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD])
10,2,0.16393442622950818,RandomCounterOfferNegotiationParty@15,(Offer  bid:Bid[Laptop: Dell, Harddisk: 60 Gb, External Monitor: 23'' LCD])
11,1,0.18032786885245902,TitForTatAgentTB@14,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 19'' LCD])
11,2,0.18032786885245902,RandomCounterOfferNegotiationParty@15,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 60 Gb, External Monitor: 20'' LCD])
12,1,0.19672131147540983,TitForTatAgentTB@14,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 19'' LCD])
12,2,0.19672131147540983,RandomCounterOfferNegotiationParty@15,(Offer  bid:Bid[Laptop: HP, Harddisk: 120 Gb, External Monitor: 20'' LCD])
13,1,0.21311475409836064,TitForTatAgentTB@14,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 19'' LCD])
13,2,0.21311475409836064,RandomCounterOfferNegotiationParty@15,(Offer  bid:Bid[Laptop: Dell, Harddisk: 80 Gb, External Monitor: 20'' LCD])
14,1,0.22950819672131148,TitForTatAgentTB@14,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 19'' LCD])
14,2,0.22950819672131148,RandomCounterOfferNegotiationParty@15,(Offer  bid:Bid[Laptop: Dell, Harddisk: 80 Gb, External Monitor: 23'' LCD])
15,1,0.2459016393442623,TitForTatAgentTB@14,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 19'' LCD])
15,2,0.2459016393442623,RandomCounterOfferNegotiationParty@15,(Offer  bid:Bid[Laptop: Dell, Harddisk: 60 Gb, External Monitor: 23'' LCD])
16,1,0.26229508196721313,TitForTatAgentTB@14,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 19'' LCD])
16,2,0.26229508196721313,RandomCounterOfferNegotiationParty@15,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 20'' LCD])
17,1,0.2786885245901639,TitForTatAgentTB@14,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 19'' LCD])
17,2,0.2786885245901639,RandomCounterOfferNegotiationParty@15,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 120 Gb, External Monitor: 19'' LCD])
18,1,0.29508196721311475,TitForTatAgentTB@14,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 19'' LCD])
18,2,0.29508196721311475,RandomCounterOfferNegotiationParty@15,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 120 Gb, External Monitor: 19'' LCD])
19,1,0.3114754098360656,TitForTatAgentTB@14,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD])
19,2,0.3114754098360656,RandomCounterOfferNegotiationParty@15,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 120 Gb, External Monitor: 23'' LCD])
20,1,0.32786885245901637,TitForTatAgentTB@14,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD])
20,2,0.32786885245901637,RandomCounterOfferNegotiationParty@15,(Offer  bid:Bid[Laptop: HP, Harddisk: 120 Gb, External Monitor: 19'' LCD])
21,1,0.3442622950819672,TitForTatAgentTB@14,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD])
21,2,0.3442622950819672,RandomCounterOfferNegotiationParty@15,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 20'' LCD])
22,1,0.36065573770491804,TitForTatAgentTB@14,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD])
22,2,0.36065573770491804,RandomCounterOfferNegotiationParty@15,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 120 Gb, External Monitor: 19'' LCD])
23,1,0.3770491803278688,TitForTatAgentTB@14,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD])
23,2,0.3770491803278688,RandomCounterOfferNegotiationParty@15,(Offer  bid:Bid[Laptop: HP, Harddisk: 120 Gb, External Monitor: 20'' LCD])
24,1,0.39344262295081966,TitForTatAgentTB@14,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD])
24,2,0.39344262295081966,RandomCounterOfferNegotiationParty@15,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
25,1,0.4098360655737705,TitForTatAgentTB@14,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD])
25,2,0.4098360655737705,RandomCounterOfferNegotiationParty@15,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD])
26,1,0.4262295081967213,TitForTatAgentTB@14,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 19'' LCD])
26,2,0.4262295081967213,RandomCounterOfferNegotiationParty@15,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 60 Gb, External Monitor: 23'' LCD])
27,1,0.4426229508196721,TitForTatAgentTB@14,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD])
27,2,0.4426229508196721,RandomCounterOfferNegotiationParty@15,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 20'' LCD])
28,1,0.45901639344262296,TitForTatAgentTB@14,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 19'' LCD])
28,2,0.45901639344262296,RandomCounterOfferNegotiationParty@15,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 120 Gb, External Monitor: 23'' LCD])
29,1,0.47540983606557374,TitForTatAgentTB@14,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD])
29,2,0.47540983606557374,RandomCounterOfferNegotiationParty@15,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 120 Gb, External Monitor: 19'' LCD])
30,1,0.4918032786885246,TitForTatAgentTB@14,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 19'' LCD])
30,2,0.4918032786885246,RandomCounterOfferNegotiationParty@15,(Offer  bid:Bid[Laptop: Dell, Harddisk: 120 Gb, External Monitor: 19'' LCD])
31,1,0.5081967213114754,TitForTatAgentTB@14,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD])
31,2,0.5081967213114754,RandomCounterOfferNegotiationParty@15,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 120 Gb, External Monitor: 23'' LCD])
32,1,0.5245901639344263,TitForTatAgentTB@14,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 19'' LCD])
32,2,0.5245901639344263,RandomCounterOfferNegotiationParty@15,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 20'' LCD])
33,1,0.5409836065573771,TitForTatAgentTB@14,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 19'' LCD])
33,2,0.5409836065573771,RandomCounterOfferNegotiationParty@15,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 20'' LCD])
34,1,0.5573770491803278,TitForTatAgentTB@14,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD])
34,2,0.5573770491803278,RandomCounterOfferNegotiationParty@15,(Offer  bid:Bid[Laptop: Dell, Harddisk: 120 Gb, External Monitor: 23'' LCD])
35,1,0.5737704918032787,TitForTatAgentTB@14,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD])
35,2,0.5737704918032787,RandomCounterOfferNegotiationParty@15,(Offer  bid:Bid[Laptop: Dell, Harddisk: 120 Gb, External Monitor: 23'' LCD])
36,1,0.5901639344262295,TitForTatAgentTB@14,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 19'' LCD])
36,2,0.5901639344262295,RandomCounterOfferNegotiationParty@15,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 20'' LCD])
37,1,0.6065573770491803,TitForTatAgentTB@14,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 19'' LCD])
37,2,0.6065573770491803,RandomCounterOfferNegotiationParty@15,(Offer  bid:Bid[Laptop: Dell, Harddisk: 80 Gb, External Monitor: 23'' LCD])
38,1,0.6229508196721312,TitForTatAgentTB@14,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD])
38,2,0.6229508196721312,RandomCounterOfferNegotiationParty@15,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 120 Gb, External Monitor: 23'' LCD])
39,1,0.639344262295082,TitForTatAgentTB@14,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 19'' LCD])
39,2,0.639344262295082,RandomCounterOfferNegotiationParty@15,(Offer  bid:Bid[Laptop: Dell, Harddisk: 120 Gb, External Monitor: 23'' LCD])
40,1,0.6557377049180327,TitForTatAgentTB@14,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD])
40,2,0.6557377049180327,RandomCounterOfferNegotiationParty@15,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD])
41,1,0.6721311475409836,TitForTatAgentTB@14,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 19'' LCD])
41,2,0.6721311475409836,RandomCounterOfferNegotiationParty@15,(Offer  bid:Bid[Laptop: Dell, Harddisk: 80 Gb, External Monitor: 20'' LCD])
42,1,0.6885245901639344,TitForTatAgentTB@14,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD])
42,2,0.6885245901639344,RandomCounterOfferNegotiationParty@15,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 23'' LCD])
43,1,0.7049180327868853,TitForTatAgentTB@14,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD])
43,2,0.7049180327868853,RandomCounterOfferNegotiationParty@15,(Offer  bid:Bid[Laptop: Dell, Harddisk: 60 Gb, External Monitor: 19'' LCD])
44,1,0.7213114754098361,TitForTatAgentTB@14,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD])
44,2,0.7213114754098361,RandomCounterOfferNegotiationParty@15,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 20'' LCD])
45,1,0.7377049180327869,TitForTatAgentTB@14,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD])
45,2,0.7377049180327869,RandomCounterOfferNegotiationParty@15,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD])
46,1,0.7540983606557377,TitForTatAgentTB@14,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 19'' LCD])
46,2,0.7540983606557377,RandomCounterOfferNegotiationParty@15,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 60 Gb, External Monitor: 19'' LCD])
47,1,0.7704918032786885,TitForTatAgentTB@14,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 19'' LCD])
47,2,0.7704918032786885,RandomCounterOfferNegotiationParty@15,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 20'' LCD])
48,1,0.7868852459016393,TitForTatAgentTB@14,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD])
48,2,0.7868852459016393,RandomCounterOfferNegotiationParty@15,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 120 Gb, External Monitor: 23'' LCD])
49,1,0.8032786885245902,TitForTatAgentTB@14,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 19'' LCD])
49,2,0.8032786885245902,RandomCounterOfferNegotiationParty@15,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD])
50,1,0.819672131147541,TitForTatAgentTB@14,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 19'' LCD])
50,2,0.819672131147541,RandomCounterOfferNegotiationParty@15,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 19'' LCD])
51,1,0.8360655737704918,TitForTatAgentTB@14,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD])
51,2,0.8360655737704918,RandomCounterOfferNegotiationParty@15,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 23'' LCD])
52,1,0.8524590163934426,TitForTatAgentTB@14,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD])
52,2,0.8524590163934426,RandomCounterOfferNegotiationParty@15,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD])
53,1,0.8688524590163934,TitForTatAgentTB@14,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 19'' LCD])
53,2,0.8688524590163934,RandomCounterOfferNegotiationParty@15,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 20'' LCD])
54,1,0.8852459016393442,TitForTatAgentTB@14,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD])
54,2,0.8852459016393442,RandomCounterOfferNegotiationParty@15,(Offer  bid:Bid[Laptop: HP, Harddisk: 120 Gb, External Monitor: 20'' LCD])
55,1,0.9016393442622951,TitForTatAgentTB@14,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 19'' LCD])
55,2,0.9016393442622951,RandomCounterOfferNegotiationParty@15,(Accept  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 19'' LCD])
agreement,Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 19'' LCD],1.0,0.8151053951696905
